제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
전후시선,,기타,,발표 시기 미상,,,번역서 1종 · 예: Voices in Diversity: Poets from Postwar Korea,포함
현대한국소설선집,,소설,,발표 시기 미상,,,번역서 1종 · 예: Reunion so far away: a collection of contemporary Korean fiction,포함
and Other Korean Short Stories / 한국대표단편선,,기타,,발표 시기 미상,,,번역서 1종 · 예: The Cruel City,포함
눈길 외,,단편소설,,발표 시기 미상,,,번역서 1종 · 예: The snowy road and other stories,포함
the collected poetry of Yun Dongju. 하늘과 바람과 별과 시,,시,,발표 시기 미상,,,"번역서 1종 · 예: Heaven, the wind, stars and poems",포함
Flowers long for stars / 꽃들은 별을 우러르며 산다,,기타,,발표 시기 미상,,,번역서 1종 · 예: Flowers long for stars / 꽃들은 별을 우러르며 산다,포함
selected poems. 오는 세월 가는 세월,,시,,발표 시기 미상,,,번역서 1종 · 예: In the flux of time : Selected Poems,포함
보이지 않는 산,,기타,,발표 시기 미상,,,번역서 1종 · 예: Invisible mountains,포함
无论你选择什么样的人生，我都为你加油 네가 어떤 삶을 살든 나는 너를 응원할 것이다,,기타,,발표 시기 미상,,,번역서 1종 · 예: 无论你选择什么样的人生，我都为你加油 네가 어떤 삶을 살든 나는 너를 응원할 것이다,포함
고구려사 연구,,기타,,발표 시기 미상,,,번역서 1종 · 예: Korea's Ancient Koguryǒ Kingdom : A Socio-Political History,포함
헬로 베이비,,기타,,발표 시기 미상,,,번역서 1종 · 예: Hello Baby,포함
시체들,,기타,,발표 시기 미상,,,번역서 1종 · 예: Cadáveres,포함
잃어버린 왕국 3,,기타,,발표 시기 미상,,,번역서 1종 · 예: 消えた王国 3 百済よ、百済よ,포함
잃어버린 왕국 2,,기타,,발표 시기 미상,,,번역서 1종 · 예: 消えた王国 2 疾風怒涛,포함
잃어버린 왕국 1,,기타,,발표 시기 미상,,,번역서 1종 · 예: 消えた王国 1 秘密の門,포함
한국의 민담과 전설집,,소설,,발표 시기 미상,,,번역서 1종 · 예: Contes et légendes de Corée,포함
1-3 / 구르믈 버서난 달처럼,,기타,,발표 시기 미상,,,번역서 1종 · 예: Like the moon escaping from the clouds,포함
한국미술사,,기타,,발표 시기 미상,,,"번역서 1종 · 예: Geschichte der koreanischen Kunst : Mit 506 Abb. auf 168 Tafeln, 4 Farbentafeln, 8 Einlagetafeln und 1 Karte",포함
규장각 각신들의 나날,,기타,,발표 시기 미상,,,번역서 1종 · 예: 奎章阁之恋,포함
행복,,기타,,발표 시기 미상,,,번역서 1종 · 예: Счастье,포함
아령 하는 밤,,기타,,발표 시기 미상,,,번역서 1종 · 예: At night he lifts weights,포함
한국 단편소설 선집,,단편소설,,발표 시기 미상,,,번역서 1종 · 예: (The) Penguin Book of Korean Short Stories,포함
위풍당당 여우 꼬리3,,기타,,발표 시기 미상,,,번역서 1종 · 예: 威風堂々 キツネの尻尾 . 3,포함
위풍당당 여우 꼬리2,,기타,,발표 시기 미상,,,번역서 2종 · 예: 威風堂々 キツネの尻尾 . 2,포함
금시조: 한국현대중편소설선,,소설,,발표 시기 미상,,,번역서 1종 · 예: سنہری ققنس: کوریا کے سات جدید افسانے : SUNEHRI QAQNAS The Golden Phoenix Seven Contemporary Korean Short Stories,포함
Un eclat dans le ciel = 녹천에는 똥이 많다 ; 하늘등,,기타,,발표 시기 미상,,,번역서 1종 · 예: NOKCHEON,포함
Résonance Générale NUMÉRO 5-ÉTÉ 2012 : cahiers pour la poétique,,기타,,발표 시기 미상,,,번역서 1종 · 예: Résonance Générale NUMÉRO 5-ÉTÉ 2012 : cahiers pour la poétique,중복 제외 (앞 순위 출처에 있음)
그림자 전쟁 1,,기타,,발표 시기 미상,,,"번역서 2종 · 예: La guerre des ombres, Tome 2 L'enfant des Marroïns verts",포함
금강산: 한국동화집,,동화,,발표 시기 미상,,,번역서 1종 · 예: Démantové hory : Korejské pohádky,중복 제외 (앞 순위 출처에 있음)
나는 한국인이 아니다,,기타,,발표 시기 미상,,,번역서 1종 · 예: I Am Not Korean,포함
나는 사진이다,,기타,,발표 시기 미상,,,"번역서 1종 · 예: My photography, My voice",포함
selected poems of Cho Byung-Hwa/ 고독하다는 건,,기타,,발표 시기 미상,,,번역서 1종 · 예: The Fact that I Am Lonely,포함
유수암 외(流水庵 외),,단편소설,,발표 시기 미상,,,"번역서 1종 · 예: The Hermitage of Flowing Water and Nine Others: Korean Literary World, Series 2--Short Stories",포함
한국종교사상사2: 유교사상사 부분,,기타,,발표 시기 미상,,,번역서 1종 · 예: Historia Koreańskiej Myśli Konfucjańskiej,포함
남남,,기타,,발표 시기 미상,,,번역서 1종 · 예: Strangers,포함
구름이 지나는 곳,,시,,발표 시기 미상,,,번역서 1종 · 예: Where Clouds Pass By: Selected Poems of Cho Byung-Hwa,포함
규장각 각신들의 나날 (하),,기타,,발표 시기 미상,,,번역서 1종 · 예: 奎章閣閣臣たちの日々 (下),포함
현대 희곡선,,희곡,,발표 시기 미상,,,번역서 1종 · 예: Théâtre Coréen Contemporain,포함
알려지지 않은 예술가의 눈물과 자이툰 파스타,,기타,,발표 시기 미상,,,번역서 1종 · 예: 無人知曉的藝術家之淚與宰桐義大利麵,포함
미쳐있고 괴상하며 오만하고 똑똑한 여자들,,기타,,발표 시기 미상,,,번역서 1종 · 예: このクソみたいな社会で“イカれる”賢い女たち,포함
반국가세력,,시,,발표 시기 미상,,,번역서 1종 · 예: Anti-Nationalist: A collection of poems by Byeon Yun-je,포함
도로시 맨션,,기타,,발표 시기 미상,,,번역서 1종 · 예: ドロシーマンション,포함
보테로 가족의 사랑 약국,,기타,,발표 시기 미상,,,번역서 1종 · 예: L’emporio dell’amore della famiglia Botero,포함
대법원 영문판례집,,기타,,발표 시기 미상,,,번역서 1종 · 예: Supreme Court Decisions Vol.1,포함
김지하 작품집 2,,기타,,발표 시기 미상,,,번역서 1종 · 예: 金芝河作品集 2,포함
한국문학중편선 Vol.1,,기타,,발표 시기 미상,,,번역서 1종 · 예: Anthology of Korean literary. 1,포함
한국문학중편선 Vol.2,,기타,,발표 시기 미상,,,번역서 1종 · 예: Anthology of Korean literary. 2,포함
"마늘, 내 몸을 살린다",,기타,,발표 시기 미상,,,번역서 1종 · 예: 大蒜养生法,포함
selected poems. 김광규 시선 1988-2002,,기타,,발표 시기 미상,,,번역서 1종 · 예: The Depth of a Clam,포함
"감자, 내 몸을 살린다",,기타,,발표 시기 미상,,,번역서 1종 · 예: 土豆养生法,포함
¿Cómo se relacionan las matemáticas y el arte? / 미술관에서 만난 수학,,기타,,발표 시기 미상,,,번역서 1종 · 예: (Un)paseo matemático por el museo,포함
un cuento con mucha lógica / 뒤죽박죽 마녀의 성,,기타,,발표 시기 미상,,,번역서 1종 · 예: (El)castillo de la bruja desordenada,포함
누가 먼저 먹어야 할까?,,기타,,발표 시기 미상,,,번역서 1종 · 예: ¿A quién le toca el durazno?,포함
현대한국희곡,,희곡,,발표 시기 미상,,,번역서 1종 · 예: Modern Korean Drama,포함
poems of Chang Soo Ko. 거미가 한 말: 고창수 시선,,시,,발표 시기 미상,,,번역서 1종 · 예: What the spider said: poems of Chang Soo Ko,포함
시는 시이고 또 시이다,,시,,발표 시기 미상,,,번역서 1종 · 예: Poésie sud-coréenne.,포함
sept pièces contemporaines : anthologie / Theatres coreens,,기타,,발표 시기 미상,,,번역서 1종 · 예: THÉÂTRES CORÉENS,포함
anthologie / 한국 현대 시,,기타,,발표 시기 미상,,,번역서 1종 · 예: Poésie coréenne contemporaine,포함
고시조선집,,시조,,발표 시기 미상,,,번역서 1종 · 예: Poésie coréenne sijo,포함
우리가 사람일세,,단편소설,,발표 시기 미상,,,번역서 1종 · 예: One human family and other stories,포함
"a collection of poems, 1960-2002 고은 시선집 1960-2002",,시,,발표 시기 미상,,,번역서 1종 · 예: Songs for Tomorrow: a collection of Poems 1960-2002,포함
진시황프로젝트,,기타,,발표 시기 미상,,,번역서 1종 · 예: สังเวยแค้นจักรพรรดิ,포함
le secret de la Grotte de cristal / 고양이 학교 1,,기타,,발표 시기 미상,,,번역서 1종 · 예: (L`)ecole des chats,포함
안도현 시선집,,시,,발표 시기 미상,,,번역서 1종 · 예: あさみどりの引っ越し日: アン・ドヒョン詩選集,포함
petit traité de sagesse pour le monde présent / 지금도 쓸쓸하냐,,기타,,발표 시기 미상,,,"번역서 1종 · 예: Maître, pourquoi?",포함
한국의 시:비평문을 포함한 앤솔로지 1984년,,평론,,발표 시기 미상,,,번역서 1종 · 예: Korean poetry : an anthology with critical essays: 1984,포함
한국문학중편선 Vol.3,,기타,,발표 시기 미상,,,번역서 1종 · 예: Anthology of Korean literary. 3,포함
김지하 작품집 1,,기타,,발표 시기 미상,,,번역서 1종 · 예: 金芝河作品集 1,포함
개벽. 북한현대문학선,,기타,,발표 시기 미상,,,번역서 1종 · 예: Рождение мира. Рассказы,포함
평화를 위하여,,기타,,발표 시기 미상,,,번역서 1종 · 예: На страже мира : сборник стихов корейских поэтов 1951-1953,포함
서사시선집,,시,,발표 시기 미상,,,번역서 1종 · 예: Стихи и поэмы,포함
옥춘당,,기타,,발표 시기 미상,,,번역서 1종 · 예: Okchundang Candy,포함
친밀한 이방인,,기타,,발표 시기 미상,,,번역서 1종 · 예: 第二个安娜,포함
나의 루마니아어 수업,,기타,,발표 시기 미상,,,번역서 1종 · 예: 僕のルーマニア語の授業,포함
"아시아 문학: 단편, 희곡",,희곡,,발표 시기 미상,,,번역서 1종 · 예: Asian literature: short stories & Plays,포함
노랜드,,기타,,발표 시기 미상,,,번역서 1종 · 예: 無名之境,포함
백두산,,기타,,발표 시기 미상,,,번역서 1종 · 예: Pèktusan : Epopej korejských partyzánů,포함
까대기,,기타,,발표 시기 미상,,,번역서 1종 · 예: カデギ,포함
미래 산책 연습,,기타,,발표 시기 미상,,,번역서 1종 · 예: 未来散歩練習,포함
선을 넘는 한국인 선을 긋는 일본인,,기타,,발표 시기 미상,,,번역서 1종 · 예: 越線的韓國人，劃線的日本人,포함
웬만해선 아무렇지 않다,,기타,,발표 시기 미상,,,"번역서 1종 · 예: PASE LO QUE PASE, TODO VA A ESTAR BIEN",포함
에디 혹은 애슐리,,기타,,발표 시기 미상,,,번역서 1종 · 예: エディ、あるいはアシュリー,포함
조태일 시집: 국토 외,,시,,발표 시기 미상,,,번역서 1종 · 예: 國土 趙泰一詩集,포함
"아시아 문학: 단편, 시, 수필 & 희곡",,희곡,,발표 시기 미상,,,"번역서 1종 · 예: Asian Literature: Short Stories, Poetry, Essays & Plays",포함
역사,,기타,,발표 시기 미상,,,번역서 1종 · 예: 历史,포함
한국 고대 90 산문선,,기타,,발표 시기 미상,,,번역서 1종 · 예: ИСТОРИЯ ЦВЕТОВ : Корейская классическая проза,포함
"인도, 중국, 한국, 베트남, 일본 고전시 (유리왕 외)",,기타,,발표 시기 미상,,,"번역서 1종 · 예: Классическая поэзия Индии, Китая, Кореи, Вьетнама, Японии (Юри-Ван и др.)",포함
"아시아 문학: 시, 단편소설 &수필",,단편소설,,발표 시기 미상,,,"번역서 1종 · 예: Asian literature: Poetry, Short Stories & Essays",포함
조선 땅에서,,기타,,발표 시기 미상,,,번역서 1종 · 예: На корейской земле,포함
가난은 유지되어야 한다,,기타,,발표 시기 미상,,,번역서 1종 · 예: Poverty Must Persist,포함
당신의 죄는 내가 아닙니까,,기타,,발표 시기 미상,,,번역서 1종 · 예: Am I Not Your Sin,포함
세 여자2,,기타,,발표 시기 미상,,,번역서 1종 · 예: 三人の女 下,포함
세 여자1,,기타,,발표 시기 미상,,,번역서 1종 · 예: 三人の女 上,포함
Roman/ 만다라,,기타,,발표 시기 미상,,,번역서 1종 · 예: Mandala,포함
Roman / 나는 나를 파괴할 권리가 있다,,기타,,발표 시기 미상,,,번역서 1종 · 예: (Das)Gottesspiel,포함
Gedichte 얼음의 자서전,,기타,,발표 시기 미상,,,번역서 1종 · 예: Autobiographie aus Eis,포함
ein klassischer Roman aus dem Korea des 17. Jahrhunderts / 구운몽,,기타,,발표 시기 미상,,,번역서 1종 · 예: Wolkenträume,포함
김약국의 딸들,,기타,,발표 시기 미상,,,번역서 3종 · 예: Дочери аптекаря Кима,포함
환상소설첩,,소설,,발표 시기 미상,,,번역서 1종 · 예: КΛУБ ФАНТАЗИЙ : Coвременная корейская проза,포함
도쿄아리랑이야기,,기타,,발표 시기 미상,,,번역서 1종 · 예: 東京アリラン物語,포함
먼 그대,,기타,,발표 시기 미상,,,번역서 1종 · 예: 遠ぃあなた,포함
碑銘を求めて. 비명을 찾아서,,기타,,발표 시기 미상,,,번역서 1종 · 예: 京城·昭和六十二年,포함
구미호 천년애,,기타,,발표 시기 미상,,,번역서 1종 · 예: クミホ 千年愛,포함
봄비 한 주머니 : 유안진 시집,,시,,발표 시기 미상,,,번역서 1종 · 예: 春雨一袋子,포함
봄,,기타,,발표 시기 미상,,,번역서 1종 · 예: 春,포함
범람,,기타,,발표 시기 미상,,,번역서 1종 · 예: 氾濫,포함
벌판에 서서,,기타,,발표 시기 미상,,,번역서 1종 · 예: 伫立旷野,포함
백일홍,,기타,,발표 시기 미상,,,번역서 1종 · 예: 百日紅,포함
КОРЕЙСКИЕ РАССКАЗЫ И ПОВЕСТИ ХV-XIX BB.; / 금오신화,,소설,,발표 시기 미상,,,"번역서 1종 · 예: Истории, записанные на горе Золотая Черепаха",포함
서 있는 여자,,기타,,발표 시기 미상,,,번역서 1종 · 예: 結婚,포함
日本の植民地と朝鮮戦争を生きた二代の女の物語. 그 많던 싱아는 누가 다 먹었을까,,기타,,발표 시기 미상,,,번역서 1종 · 예: 新女性を生きよ,포함
공동경비구역 JSA,,기타,,발표 시기 미상,,,번역서 1종 · 예: JSA: 共同警備区域,포함
덫,,기타,,발표 시기 미상,,,번역서 1종 · 예: 掟,포함
효녀 심청 이야기,,기타,,발표 시기 미상,,,"번역서 1종 · 예: The filial daughter, Shim Chong story: One story of an ancient Korean trilogy",포함
이토록 뜨거운 파랑,,기타,,발표 시기 미상,,,번역서 1종 · 예: 如此灼热的蓝,포함
나는 누구의 아바타일까,,기타,,발표 시기 미상,,,번역서 1종 · 예: 我是谁的阿凡达,포함
1 / 고스트 페이스,,기타,,발표 시기 미상,,,번역서 1종 · 예: Ghostface vol.1,포함
1등급 공부습관,,기타,,발표 시기 미상,,,번역서 1종 · 예: 讓倒數第一變成第一名的神奇力量,포함
넌 너무 멋져 6,,기타,,발표 시기 미상,,,번역서 1종 · 예: Annyira kisaly vagy!,포함
オㆍジョンヒ小說集. 옛 우물,,기타,,발표 시기 미상,,,번역서 1종 · 예: 金色の鯉の夢,포함
서울 스케치북,,기타,,발표 시기 미상,,,번역서 1종 · 예: ソウル・スケツチブック,포함
(실록대하소설) 조선왕조 500년 28: 왜란,,소설,,발표 시기 미상,,,번역서 1종 · 예: 倭亂,포함
어떤 실종,,기타,,발표 시기 미상,,,번역서 1종 · 예: 或る失踪,포함
임철우 중단편선: 붉은 방,,단편소설,,발표 시기 미상,,,번역서 1종 · 예: Das rote Zimmer: Erzählungen,포함
Roman. 소시민,,기타,,발표 시기 미상,,,번역서 1종 · 예: Kleine Leute,포함
아주 오래된 농담,,기타,,발표 시기 미상,,,번역서 1종 · 예: 非常久遠的玩笑,포함
시장과 전장,,기타,,발표 시기 미상,,,번역서 1종 · 예: MARKT UND KRIEG,포함
Koreanische Frauenliteratur / 겨울의 환,,기타,,발표 시기 미상,,,번역서 1종 · 예: Wintervision,포함
Roman / 홍어,,기타,,발표 시기 미상,,,번역서 1종 · 예: (Der)Stachelrochen,포함
노태우전,,기타,,발표 시기 미상,,,번역서 1종 · 예: 卢泰愚传,포함
노산시조선집,,시조,,발표 시기 미상,,,번역서 1종 · 예: 鹭山時调选集,포함
노란 우산,,기타,,발표 시기 미상,,,번역서 1종 · 예: 黄雨伞,포함
Roman / 멸치,,기타,,발표 시기 미상,,,번역서 1종 · 예: Sardellen,포함
Gedichte / 달맞이꽃,,기타,,발표 시기 미상,,,번역서 1종 · 예: Nachtkerze,포함
ein Lesebuch / 현대한국작가선,,기타,,발표 시기 미상,,,번역서 1종 · 예: Edition moderne koreanische Autoren,포함
백개의 태양,,기타,,발표 시기 미상,,,번역서 1종 · 예: Hundert Sonnen,포함
植物王国的生存故事 / 꽃의 제국,,기타,,발표 시기 미상,,,번역서 1종 · 예: 花的 智慧,포함
Happy days,,기타,,발표 시기 미상,,,번역서 1종 · 예: Vogelauge,포함
휘청거리는 오후,,기타,,발표 시기 미상,,,번역서 1종 · 예: 跘跚的午后,포함
누가 내 이빨 좀 닦아줘,,기타,,발표 시기 미상,,,번역서 1종 · 예: 鳄鱼招聘牙齿清洁工,포함
박정희,,기타,,발표 시기 미상,,,번역서 1종 · 예: 朴正熙,포함
민들레,,기타,,발표 시기 미상,,,번역서 1종 · 예: 蒲公英,포함
소녀의 초상,,기타,,발표 시기 미상,,,번역서 1종 · 예: 少女的肖像,포함
미란,,기타,,발표 시기 미상,,,번역서 1종 · 예: 美兰,포함
Roman 남녘 사람 북녘 사람,,기타,,발표 시기 미상,,,번역서 1종 · 예: Menschen aus dem Norden Menschen aus dem Süden,포함
"oder Wie es zugeht auf der Welt : ein koreanisches Märchen 토끼야, 용궁에 벼슬 가자",,기타,,발표 시기 미상,,,번역서 1종 · 예: DER HASE IM WASSERPALAST oder Wie es zugeht auf der Welt,포함
축제,,기타,,발표 시기 미상,,,번역서 1종 · 예: Die Trauerfeier,포함
zwei Erzählungen 잔인한 도시,,기타,,발표 시기 미상,,,번역서 1종 · 예: Brutale Stadt,포함
eine Einführung in die Sprachsoziologie : Erzählungen 잃어버린 말을 찾아서,,기타,,발표 시기 미상,,,번역서 1종 · 예: DIE SUCHE NACH DEN VERLORENEN WORTEN,포함
"18, 19세기 중세소설 Ⅱ",,소설,,발표 시기 미상,,,번역서 1종 · 예: История Фазана : Корейские повести XIX Β. Том 2.,포함
김수영 전집,,시,,발표 시기 미상,,,번역서 1종 · 예: 金洙暎 全詩集,포함
Antología 침묵의 소리,,기타,,발표 시기 미상,,,번역서 1종 · 예: El sonido del silencio,포함
무서록,,기타,,발표 시기 미상,,,번역서 1종 · 예: Eastern Sentiments,포함
황순원 단편집: 목넘이 마을의 개 외,,단편소설,,발표 시기 미상,,,번역서 1종 · 예: Lost Souls : stories,포함
모여있는 불빛,,단편소설,,발표 시기 미상,,,번역서 1종 · 예: Versammelte Lichter: Moderne Koreanische Erzählungen,포함
Gedichte 농무,,기타,,발표 시기 미상,,,번역서 1종 · 예: Bauerntanz,포함
6.25 전쟁,,기타,,발표 시기 미상,,,번역서 1종 · 예: (Der)Präventivkrieg Amerikas in Korea 1950,포함
춘자의 남경,김혁,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408771,,번역서 2종 · 예: Chunja’s Nanjing,포함
鴉の死,김석범,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408772,,번역서 1종 · 예: Death of a Crow,포함
金達寿小説集,김달수,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408775,,번역서 1종 · 예: The Trial of Pak Tal and Other Stories,포함
血と骨（上）,양석일,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408779,,번역서 1종 · 예: Blood and Bones. 1,포함
血と骨（下）,양석일,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408780,,번역서 1종 · 예: Blood and Bones. 2,포함
由煕 ナビ・タリョン,이양지,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408783,,번역서 1종 · 예: Nabi T'aryŏng and Other Stories,포함
평강공주. 1,최사규,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408734,,"번역서 1종 · 예: Река, где восходит луна : Юная принцесса",포함
세월,방현석,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408731,,번역서 1종 · 예: SEWOL : Tập Truyện Ngắn,포함
선,이수지,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406315,,번역서 1종 · 예: Lines,포함
인사,김성미,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407310,,번역서 1종 · 예: Say Hello?,포함
제시 이야기,박건웅,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406697,,번역서 2종 · 예: Le Livre de Jessie : Journal de guerre d'une famille coréenne,포함
작은 별이지만 빛나고 있어,소윤,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408724,,번역서 1종 · 예: 小さな星だけど輝いている,포함
말하기를 말하기,김하나,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408721,,번역서 1종 · 예: 話すことを話す : きちんと声を上げるために,포함
끝이 드디어 시작되었다 : 한국문학선집,은희경,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408729,,번역서 1종 · 예: Por fin ha comenzado el fin : Cuentos y poemas coreanos,포함
미술관의 쥐,이은,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406840,,번역서 2종 · 예: 美術館的老鼠,포함
살아야겠다,김탁환,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406818,,번역서 2종 · 예: 我要活下去,포함
사랑만이 남는다,나태주,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407151,,번역서 2종 · 예: 唯獨留下愛 : 韓國國民詩人羅泰柱寫給這世界每一個人的情書,포함
아름다운 그이는 사람이어라,김탁환,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406817,,번역서 2종 · 예: 生者的眼睛,포함
거짓말이다,김탁환,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406816,,번역서 3종 · 예: 潛入謊言之海,포함
현장검증,이종관,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406800,,번역서 2종 · 예: 現場鑑證,포함
Histoire de la littérature coréenne des origines a 1919,조동일,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/10612,,번역서 1종 · 예: Histoire de la littérature coréenne des origines a 1919,포함
오늘 밤은 사라지지 말아요,백수린,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406824,,번역서 1종 · 예: 不要在今夜消失,포함
하루키 레시피,차유진,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406841,,번역서 2종 · 예: 村上春树·美食,포함
너를 알고 싶어,조남주,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408650,,번역서 1종 · 예: あなたのことが知りたくて : 小説集 韓国・フェミニズム・日本,포함
동화처럼,김경욱,동화,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/29411,,번역서 2종 · 예: Como un cuento de hadas,포함
카스테라,박민규,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/404133,,번역서 8종 · 예: Entenbootweltbürger,포함
세계의 끝 여자친구,김연수,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/29352,,번역서 5종 · 예: Freundin vom Ende der Welt,포함
완전판 토지 16권,박경리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408584,,번역서 1종 · 예: 完全版 土地. 16卷,포함
완전판 토지 15권,박경리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408583,,번역서 1종 · 예: 完全版 土地. 15卷,포함
완전판 토지 14권,박경리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408582,,번역서 1종 · 예: 完全版 土地. 14卷,포함
너에게 하고 싶은 말,김수민,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408645,,번역서 2종 · 예: 君に伝えたいこと。,포함
도로나 이별 사무실,손현주,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408648,,번역서 1종 · 예: トロナお別れ事務所,포함
노마와 유쾌한 동료들,현덕,동화,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408652,,번역서 1종 · 예: ノマと愉快な仲間たち : 玄徳童話集,포함
외딴방,신경숙,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/10545,,번역서 7종 · 예: Das Zimmer im Abseits,포함
아직 멀었다는 말,권여선,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408633,,번역서 1종 · 예: まだまだという言葉,포함
아들의 아버지,김원일,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407614,,번역서 1종 · 예: 父の時代,포함
drei Theaterstücke 문제적 인간 연산,이윤택,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1760,,번역서 1종 · 예: König Jònsan: Drei Theaterstücke,포함
한국문학 사화집 제2권: 한국 중단편선,저자 다수,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1715,,번역서 1종 · 예: Koreanische Literatur Band Ⅱ : Ausgewählte Erzählungen BandⅡ,포함
나의 사랑 나의 조국,이희호,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2093,,"번역서 1종 · 예: MEINE LIEBE, MEIN VATERLAND",포함
Roman 한씨연대기,황석영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1844,,번역서 1종 · 예: Die Geschichte des Herrn Han,포함
현대한국단편소설선,구기성,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1717,,번역서 1종 · 예: Moderne Koreanische Erzählungen,포함
oder die verzauberte Strohpuppe : eine alktoreanische Volksdichtung-neu erzählt 옹고집이 기가 막혀,이청준,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1821,,번역서 1종 · 예: Der doppelte Ong-oder: Die verzauberte Strohpuppe,포함
판타스틱 걸,김혜정,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408637,,번역서 1종 · 예: ファンタスティックガール,포함
1 / 고스트 페이스,형민우,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7987,,번역서 1종 · 예: Ghostface vol.1,포함
새,오정희,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8141,,번역서 7종 · 예: EL PÁJARO,포함
¿Cómo se relacionan las matemáticas y el arte? / 미술관에서 만난 수학,마중물,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8436,,번역서 1종 · 예: (Un)paseo matemático por el museo,포함
유원,백온유,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408635,,번역서 2종 · 예: ユ・ウォン,포함
L의 운동화,김숨,동화,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406281,,번역서 1종 · 예: Lの運動靴,포함
달 샤베트,백희나,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406734,,번역서 3종 · 예: お月さんのシャーベット,포함
이상한 엄마,백희나,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406737,,번역서 2종 · 예: 天女かあさん,포함
장수탕 선녀님,백희나,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406738,,번역서 3종 · 예: 天女銭湯,포함
나는 개다,백희나,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406735,,번역서 2종 · 예: ぼくは犬や,포함
백개의 태양,전봉건,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408605,,번역서 1종 · 예: Hundert Sonnen,포함
빨간 통나무 집 할머니,서정아,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408676,,번역서 1종 · 예: La signora della casa rossa,포함
시인,이문열,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408674,,번역서 13종 · 예: Il Poeta,포함
